"Index Name","Date","Open","High","Low","Close"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","01 Jul 2024","-","-","-","32472.12"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","28 Jun 2024","-","-","-","32097.23"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","27 Jun 2024","-","-","-","32275.52"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","26 Jun 2024","-","-","-","31980.25"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","25 Jun 2024","-","-","-","32454.83"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","24 Jun 2024","-","-","-","32353.51"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","21 Jun 2024","-","-","-","31807.13"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","20 Jun 2024","-","-","-","31992.33"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","19 Jun 2024","-","-","-","32312.38"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","18 Jun 2024","-","-","-","32484.95"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","14 Jun 2024","-","-","-","32142.57"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","13 Jun 2024","-","-","-","31754.37"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","12 Jun 2024","-","-","-","31114.30"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","11 Jun 2024","-","-","-","31269.94"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","10 Jun 2024","-","-","-","30965.65"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","07 Jun 2024","-","-","-","31460.15"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","06 Jun 2024","-","-","-","29975.41"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","05 Jun 2024","-","-","-","29915.14"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","04 Jun 2024","-","-","-","28459.72"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","03 Jun 2024","-","-","-","29098.11"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","31 May 2024","-","-","-","28076.03"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","30 May 2024","-","-","-","28037.22"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","29 May 2024","-","-","-","28588.48"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","28 May 2024","-","-","-","28889.49"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","27 May 2024","-","-","-","28956.51"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","24 May 2024","-","-","-","29167.05"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","23 May 2024","-","-","-","29423.12"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","22 May 2024","-","-","-","28738.41"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","21 May 2024","-","-","-","28636.06"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","18 May 2024","-","-","-","28428.56"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","17 May 2024","-","-","-","28497.13"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","16 May 2024","-","-","-","27517.65"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","15 May 2024","-","-","-","26845.23"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","14 May 2024","-","-","-","26616.22"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","13 May 2024","-","-","-","25941.41"
"NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP","10 May 2024","-","-","-","25925.42"
